Date	RX Average	RX Peak	TX Average	TX Peak	RX90	TX90
2014/05/27 19:00 	246271709 	743119701 	494037930 	1624690448 	420200720 	1160638122
2014/05/28 19:00 	308435096 	1280707822 	429347055 	1078159427 	910193834 	782030916
2014/05/29 19:00 	263870262 	1227017215 	593072226 	1505539583 	715153031 	1121886958
2014/05/30 19:00 	114506442 	330639189 	611198767 	916149896 	178988065 	721133328
2014/05/31 19:00 	117459976 	496378401 	675934298 	1042038067 	213797068 	778412406
2014/06/01 19:00 	208556142 	624209680 	846366407 	2270891484 	371316121 	1529750015
2014/06/02 19:00 	341468457 	1085524616 	532459231 	1639294668 	448141038 	1112435472
2014/06/03 19:00 	386323922 	1137065266 	479280877 	1501116313 	646884214 	1145111790
2014/06/04 19:00 	384500806 	1342100855 	464237262 	1873701887 	644223931 	1247504690
2014/06/05 19:00 	387289057 	1092730981 	508412723 	1854241450 	524769484 	1026746913
2014/06/06 19:00 	358078849 	660073027 	498215188 	768589550 	466616797 	601267165
2014/06/07 19:00 	358324945 	652497442 	192104584 	625774011 	468302711 	250399231
2014/06/08 19:00 	407565263 	1150867865 	474540172 	1335268965 	684306772 	899676808
2014/06/09 19:00 	595807654 	1497441996 	722351124 	1700978585 	909963331 	1287424169
2014/06/10 19:00 	370037835 	1524518809 	666761019 	1649729569 	781050811 	1241764829
2014/06/11 19:00 	325020696 	1363918609 	438266783 	1415498478 	681462544 	993433975
2014/06/12 19:00 	203700977 	1216715809 	443747406 	2097384618 	451416439 	1116364594
2014/06/13 19:00 	155696347 	789381188 	100670602 	636815530 	249198250 	150835062
2014/06/14 19:00 	251495905 	722066431 	130627552 	865965704 	512966348 	219936323
2014/06/15 19:00 	348461978 	1130106367 	448738179 	1505979562 	673914299 	1115589358
2014/06/16 19:00 	557905896 	1335390343 	526428790 	1786537641 	1161755306 	1382672553
2014/06/17 19:00 	391832794 	935546197 	474405343 	1555104869 	741199189 	1137370384
2014/06/18 19:00 	189172601 	692453409 	434439975 	1676138154 	335321224 	1118589405
2014/06/19 19:00 	263426666 	1403139173 	395162554 	1467262668 	572517921 	1044975172
2014/06/20 19:00 	97196532 	286565136 	123772386 	462575717 	165555814 	209027583
2014/06/21 19:00 	232948914 	592623103 	110174379 	440972458 	396439073 	183431133
2014/06/22 19:00 	358206055 	937729023 	423214884 	1482057351 	463311837 	1016953514
2014/06/23 19:00 	390257738 	1067444564 	416643416 	1621662070 	557821575 	994961714
2014/06/24 19:00 	396174459 	951878314 	399489679 	1473958638 	585602423 	968763221
2014/06/25 19:00 	366906556 	1134512605 	461621319 	2060141226 	538409198 	1042715784
2014/06/26 19:00 	639541639 	1540115148 	349027623 	1234822928 	1265186576 	776796057
2014/06/27 19:00 	331775198 	961696528 	168263927 	582043647 	621351219 	273596893
2014/06/28 19:00 	110047374 	305866410 	155694518 	594373700 	167555651 	242278672
2014/06/29 19:00 	314195666 	1565364769 	465108018 	1590459460 	792050721 	1120075331
